https://lh3.googleusercontent.com/p/AF1QipOz67jgfJ-tjfW5GAVW7G_q7FYc6UbDl8-Qw9kI=s1360-w1360-h1020,Tibet kitchen,Wonderful cafe with good food and amazing friendly staff.,🤌🤌🤌🤌,✨✨✨✨,💪💪💪💪💪,YES,YES,https://maps.app.goo.gl/9rkKqhQMZJYXbtX28
https://lh3.googleusercontent.com/p/AF1QipPskWIeoWqMtA0qbZ8hukGiQHkgID_M_VqnRjQt=s1360-w1360-h1020,Cave Cafe,Amazing Cafe with cave like theme,🤌🤌🤌🤌,✨,💪💪💪💪️,YES,NO,https://maps.app.goo.gl/mM99WWBemtkwEkV96
https://lh3.googleusercontent.com/p/AF1QipMYqGJ5yyxFiU5tk3kMz-WO1SliCZxgUBFzMzY=s1360-w1360-h1020,Busan Korean, Classy Korean restaurant for familiar dishes floor sitting,🤌🤌🤌🤌,✨✨✨✨,💪💪💪💪️,YES,NO,https://maps.app.goo.gl/B1KKeZiPEJJvoFcz5
https://lh3.googleusercontent.com/p/AF1QipO3moMmgZpaCgbHxK7RLrJhMu6oItCxb4D8X5tV=s1360-w1360-h1020, Norwang Cafe,Amazing cafe rooftop area great vibes has all you can eat.,🤌🤌🤌🤌,✨✨✨✨✨,💪💪,YES,NO,https://maps.app.goo.gl/LQjKJC7bM6Kgfbiy5
https://lh5.googleusercontent.com/p/AF1QipP4fjiTXozaheliH8sMf3a21xJ3jkpSnb-xX2_l=w141-h101-n-k-no-nu,Pool Cafe,Cool cafe with a pool  swimwear provided  relax  swim  and enjoy drinks.,🤌🤌🤌🤌,✨✨✨✨✨,💪💪💪💪️,YES,YES,https://maps.app.goo.gl/DhLyPpWDjimaMHFdA
https://lh3.googleusercontent.com/p/AF1QipO2jr9H0HY4WEOQp_iGU-PUENFy3-2bqR2PT4Y=s1360-w1360-h1020,Himalayan Java Coffee ,Good cafe with affordable food and good ambience.,🤌🤌🤌🤌🤌,✨✨✨✨,💪💪💪,YES,NO,https://maps.app.goo.gl/NMeoFfHjuyUfUNuo8
